Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
2,1666779285228,26/10/2022 10:14:45,1666779281413,1,26/10/2022 11:14:41,99963,4,task-mqly,,24820737,5f035c7ce9d86254e87992e4,7329466,,complete,,635908724bc9a9a35c376050,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1242x568,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,2052.3999996185303,,,,,0,1,0,,,,,,form
3,1666779285290,26/10/2022 10:14:45,1666779281424,1,26/10/2022 11:14:41,99963,4,task-mqly,,24820737,5f035c7ce9d86254e87992e4,7329466,,complete,,635908724bc9a9a35c376050,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1242x568,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,2170,,,,,0,1,0,,,,,,
1,1666779283158,26/10/2022 10:14:43,1666779283043,1,26/10/2022 11:14:43,99963,4,task-mqly,,24820738,62fcbc73b5674c3d0ee0005b,7329463,,complete,,635908482d4f8371184628c1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1414x723,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666779286396,26/10/2022 10:14:46,1666779286302,1,26/10/2022 11:14:46,99963,4,task-mqly,,24820738,62fcbc73b5674c3d0ee0005b,7329463,,complete,,635908482d4f8371184628c1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1414x723,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3200.5,,,,,0,1,0,,,,,,form
3,1666779286473,26/10/2022 10:14:46,1666779286307,1,26/10/2022 11:14:46,99963,4,task-mqly,,24820738,62fcbc73b5674c3d0ee0005b,7329463,,complete,,635908482d4f8371184628c1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1414x723,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,3264,,,,,0,1,0,,,,,,
1,1666779291518,26/10/2022 10:14:51,1666779291429,1,26/10/2022 11:14:51,99963,4,task-mqly,,24820744,6154284fc5154abb9a264b0c,7329469,,complete,,6359086dde47a756b8b103bc,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x657,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666779296421,26/10/2022 10:14:56,1666779296376,1,26/10/2022 11:14:56,99963,4,task-mqly,,24820744,6154284fc5154abb9a264b0c,7329469,,complete,,6359086dde47a756b8b103bc,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x657,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,4898.699999999255,,,,,0,1,0,,,,,,form
3,1666779296478,26/10/2022 10:14:56,1666779296379,1,26/10/2022 11:14:56,99963,4,task-mqly,,24820744,6154284fc5154abb9a264b0c,7329469,,complete,,6359086dde47a756b8b103bc,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x657,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,4950,,,,,0,1,0,,,,,,
1,1666779297502,26/10/2022 10:14:57,1666779297416,1,26/10/2022 11:14:57,99963,4,task-mqly,,24820745,60358d6b8447dceb12366db6,7329470,,complete,,6359088dfcb775e1cfd8a6be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,792x769,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666779299575,26/10/2022 10:14:59,1666779299516,1,26/10/2022 11:14:59,99963,4,task-mqly,,24820745,60358d6b8447dceb12366db6,7329470,,complete,,6359088dfcb775e1cfd8a6be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,792x821,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,2080.2000000029802,,,,,0,1,0,,,,,,form
3,1666779299679,26/10/2022 10:14:59,1666779299519,1,26/10/2022 11:14:59,99963,4,task-mqly,,24820745,60358d6b8447dceb12366db6,7329470,,complete,,6359088dfcb775e1cfd8a6be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,792x821,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,2103,,,,,0,1,0,,,,,,
1,1666779300601,26/10/2022 10:15:00,1666779300591,1,26/10/2022 11:15:00,99963,4,task-mqly,,24820754,5c470c2cab550c0001a73ae7,7329468,,complete,,63590883605a433b2b278d06,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.47,1920x1080,1920x937,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666779312137,26/10/2022 10:15:12,1666779312155,1,26/10/2022 11:15:12,99963,4,task-mqly,,24820754,5c470c2cab550c0001a73ae7,7329468,,complete,,63590883605a433b2b278d06,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.47,1920x1080,1920x937,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,11538.5,,,,,0,1,0,,,,,,form
3,1666779312174,26/10/2022 10:15:12,1666779312159,1,26/10/2022 11:15:12,99963,4,task-mqly,,24820754,5c470c2cab550c0001a73ae7,7329468,,complete,,63590883605a433b2b278d06,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.47,1920x1080,1920x937,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,11568,,,,,0,1,0,,,,,,
1,1666779325602,26/10/2022 10:15:25,1666779326041,1,26/10/2022 11:15:26,99963,4,task-mqly,,24820771,5eabe44a67ba8f1d5f7ef0c0,7329472,,complete,,6359089c49cc9ab362970d46,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1408x792,1408x624,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666779329151,26/10/2022 10:15:29,1666779329629,1,26/10/2022 11:15:29,99963,4,task-mqly,,24820771,5eabe44a67ba8f1d5f7ef0c0,7329472,,complete,,6359089c49cc9ab362970d46,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1408x792,1408x624,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3562,,,,,0,1,0,,,,,,form
3,1666779329229,26/10/2022 10:15:29,1666779329645,1,26/10/2022 11:15:29,99963,4,task-mqly,,24820771,5eabe44a67ba8f1d5f7ef0c0,7329472,,complete,,6359089c49cc9ab362970d46,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1408x792,1408x624,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,3603,,,,,0,1,0,,,,,,
1,1666779330848,26/10/2022 10:15:30,1666779330778,1,26/10/2022 11:15:30,99963,4,task-mqly,,24820777,60a3fc9540b8da80ae5af067,7329478,,complete,,635908b4c8b57b8946519828,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,2240x1039,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666779340579,26/10/2022 10:15:40,1666779340515,1,26/10/2022 11:15:40,99963,4,task-mqly,,24820777,60a3fc9540b8da80ae5af067,7329478,,complete,,635908b4c8b57b8946519828,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,2240x1039,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,9713.300000011921,,,,,0,1,0,,,,,,form
3,1666779340617,26/10/2022 10:15:40,1666779340518,1,26/10/2022 11:15:40,99963,4,task-mqly,,24820777,60a3fc9540b8da80ae5af067,7329478,,complete,,635908b4c8b57b8946519828,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,2240x1039,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,9740,,,,,0,1,0,,,,,,
1,1666779331318,26/10/2022 10:15:31,1666779330087,1,26/10/2022 11:15:30,99963,4,task-mqly,,24820778,58db6e4182b20f0001b9b745,7329476,,complete,,635908a88cb6fb9513b5d979,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1920x1080,1920x947,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666779334538,26/10/2022 10:15:34,1666779333352,1,26/10/2022 11:15:33,99963,4,task-mqly,,24820778,58db6e4182b20f0001b9b745,7329476,,complete,,635908a88cb6fb9513b5d979,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1920x1080,1920x947,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3218.5999999046326,,,,,0,1,0,,,,,,form
3,1666779334582,26/10/2022 10:15:34,1666779333354,1,26/10/2022 11:15:33,99963,4,task-mqly,,24820778,58db6e4182b20f0001b9b745,7329476,,complete,,635908a88cb6fb9513b5d979,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1920x1080,1920x947,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,3267,,,,,0,1,0,,,,,,
1,1666779340761,26/10/2022 10:15:40,1666779339566,1,26/10/2022 11:15:39,99963,4,task-mqly,,24820785,5e83247a6d7daf01d9a33632,7329479,,complete,,635908b68066eb21cb42fd07,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1242x568,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666779342361,26/10/2022 10:15:42,1666779341188,1,26/10/2022 11:15:41,99963,4,task-mqly,,24820785,5e83247a6d7daf01d9a33632,7329479,,complete,,635908b68066eb21cb42fd07,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1242x568,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,1494.3999999761581,,,,,0,1,0,,,,,,form
3,1666779342423,26/10/2022 10:15:42,1666779341196,1,26/10/2022 11:15:41,99963,4,task-mqly,,24820785,5e83247a6d7daf01d9a33632,7329479,,complete,,635908b68066eb21cb42fd07,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1242x568,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,1629,,,,,0,1,0,,,,,,
1,1666779042140,26/10/2022 10:10:42,1666779044167,1,26/10/2022 11:10:44,99963,4,task-mqly,,24820587,6318a29fb1a971cb6c4122ba,7329421,,complete,,63590797686e6be29dc86eec,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x722,rdk-progress,consent-form-data,2,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666779043483,26/10/2022 10:10:43,1666779045578,1,26/10/2022 11:10:45,99963,4,task-mqly,,24820587,6318a29fb1a971cb6c4122ba,7329421,,complete,,63590797686e6be29dc86eec,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x722,rdk-progress,consent-form-data,2,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,1390.9000000953674,,,,,0,1,0,,,,,,form
3,1666779043549,26/10/2022 10:10:43,1666779045580,1,26/10/2022 11:10:45,99963,4,task-mqly,,24820587,6318a29fb1a971cb6c4122ba,7329421,,complete,,63590797686e6be29dc86eec,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x722,rdk-progress,consent-form-data,2,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,1413,,,,,0,1,0,,,,,,
1,1666778899036,26/10/2022 10:08:19,1666778900814,1,26/10/2022 11:08:20,99963,4,task-mqly,,24820480,5e5ea12786cbda067a72a5e4,7329375,,complete,,635906a9f11a7501dcb07f58,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x947,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666778967836,26/10/2022 10:09:27,1666778969617,1,26/10/2022 11:09:29,99963,4,task-mqly,,24820480,5e5ea12786cbda067a72a5e4,7329375,,complete,,635906a9f11a7501dcb07f58,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x947,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,68768.10000002384,,,,,0,1,0,,,,,,form
3,1666778967892,26/10/2022 10:09:27,1666778969620,1,26/10/2022 11:09:29,99963,4,task-mqly,,24820480,5e5ea12786cbda067a72a5e4,7329375,,complete,,635906a9f11a7501dcb07f58,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x947,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,68806,,,,,0,1,0,,,,,,
1,1666778786856,26/10/2022 10:06:26,1666778792607,1,26/10/2022 11:06:32,99963,4,task-mqly,,24820439,62b58f35599009b1f801cba1,7329356,,complete,,6359065e5ffdb5a8e3650438,computer,Desktop or Laptop,Windows 10,Edge 105.0.1343.53,1280x720,1279x577,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666778969712,26/10/2022 10:09:29,1666778975409,1,26/10/2022 11:09:35,99963,4,task-mqly,,24820439,62b58f35599009b1f801cba1,7329356,,complete,,6359065e5ffdb5a8e3650438,computer,Desktop or Laptop,Windows 10,Edge 105.0.1343.53,1280x720,1279x577,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,182760.60000038147,,,,,0,1,0,,,,,,form
3,1666778969816,26/10/2022 10:09:29,1666778975423,1,26/10/2022 11:09:35,99963,4,task-mqly,,24820439,62b58f35599009b1f801cba1,7329356,,complete,,6359065e5ffdb5a8e3650438,computer,Desktop or Laptop,Windows 10,Edge 105.0.1343.53,1280x720,1279x577,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,182816,,,,,0,1,0,,,,,,
1,1666108008078,18/10/2022 15:46:48,1666108006821,1,18/10/2022 16:46:46,99963,4,task-mqly,,24660108,634ad1cca828fbb8c355380f,7281932,,complete,,634eca06cd4df90d20934ada,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x969,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666108017063,18/10/2022 15:46:57,1666108015844,1,18/10/2022 16:46:55,99963,4,task-mqly,,24660108,634ad1cca828fbb8c355380f,7281932,,complete,,634eca06cd4df90d20934ada,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x969,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,9004.09999999404,,,,,0,1,0,,,,,,form
3,1666108017117,18/10/2022 15:46:57,1666108015846,1,18/10/2022 16:46:55,99963,4,task-mqly,,24660108,634ad1cca828fbb8c355380f,7281932,,complete,,634eca06cd4df90d20934ada,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x969,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,9025,,,,,0,1,0,,,,,,
1,1666104967962,18/10/2022 14:56:07,1666104968579,1,18/10/2022 15:56:08,99963,4,task-mqly,,24658317,5f57fd0328b04b3489d452e9,7281221,,complete,,634ebe68f080f41c26d92b79,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1730x973,1731x867,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666104972844,18/10/2022 14:56:12,1666104973499,1,18/10/2022 15:56:13,99963,4,task-mqly,,24658317,5f57fd0328b04b3489d452e9,7281221,,complete,,634ebe68f080f41c26d92b79,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1730x973,1731x867,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,4892.5,,,,,0,1,0,,,,,,form
3,1666104972947,18/10/2022 14:56:12,1666104973501,1,18/10/2022 15:56:13,99963,4,task-mqly,,24658317,5f57fd0328b04b3489d452e9,7281221,,complete,,634ebe68f080f41c26d92b79,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1730x973,1731x867,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,4922,,,,,0,1,0,,,,,,
1,1666104940331,18/10/2022 14:55:40,1666104940727,1,18/10/2022 15:55:40,99963,4,task-mqly,,24658294,616d1a2648681d72ec22a036,7281218,,complete,,634ebe4cf4a365ddaef5b2c5,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1280x720,1280x587,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666104941962,18/10/2022 14:55:41,1666104942410,1,18/10/2022 15:55:42,99963,4,task-mqly,,24658294,616d1a2648681d72ec22a036,7281218,,complete,,634ebe4cf4a365ddaef5b2c5,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1280x720,1280x587,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,1660,,,,,0,1,0,,,,,,form
3,1666104942049,18/10/2022 14:55:42,1666104942412,1,18/10/2022 15:55:42,99963,4,task-mqly,,24658294,616d1a2648681d72ec22a036,7281218,,complete,,634ebe4cf4a365ddaef5b2c5,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1280x720,1280x587,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,1685,,,,,0,1,0,,,,,,
1,1666104907310,18/10/2022 14:55:07,1666104907222,1,18/10/2022 15:55:07,99963,4,task-mqly,,24658272,60e074644d4c7314b8dd0c41,7281214,,complete,,634ebe3bff530df8ea15411e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x717,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666104910415,18/10/2022 14:55:10,1666104910370,1,18/10/2022 15:55:10,99963,4,task-mqly,,24658272,60e074644d4c7314b8dd0c41,7281214,,complete,,634ebe3bff530df8ea15411e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x717,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3128.39999999851,,,,,0,1,0,,,,,,form
3,1666104910499,18/10/2022 14:55:10,1666104910373,1,18/10/2022 15:55:10,99963,4,task-mqly,,24658272,60e074644d4c7314b8dd0c41,7281214,,complete,,634ebe3bff530df8ea15411e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x717,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,Spreadsheet1,,,END TASK,,,,,3151,,,,,0,1,0,,,,,,
1,1666104882906,18/10/2022 14:54:42,1666104902225,1,18/10/2022 15:55:02,99963,4,task-mqly,,24658248,5edf8825b08588254cbe2d90,7281201,,complete,,634ebe04a65a4f5d12f5b2fe,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x714,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666104885107,18/10/2022 14:54:45,1666104904469,1,18/10/2022 15:55:04,99963,4,task-mqly,,24658248,5edf8825b08588254cbe2d90,7281201,,complete,,634ebe04a65a4f5d12f5b2fe,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x714,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,2208.0999999996275,,,,,0,1,0,,,,,,form
3,1666104885196,18/10/2022 14:54:45,1666104904471,1,18/10/2022 15:55:04,99963,4,task-mqly,,24658248,5edf8825b08588254cbe2d90,7281201,,complete,,634ebe04a65a4f5d12f5b2fe,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x714,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,2247,,,,,0,1,0,,,,,,
1,1666104751366,18/10/2022 14:52:31,1666104751355,1,18/10/2022 15:52:31,99963,4,task-mqly,,24658141,5fd4e063daa3f72a24cfe84a,7281168,,complete,,634ebd825b5a2a696d5a0fd5,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x979,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,rdk-finalfeed,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666104756920,18/10/2022 14:52:36,1666104756919,1,18/10/2022 15:52:36,99963,4,task-mqly,,24658141,5fd4e063daa3f72a24cfe84a,7281168,,complete,,634ebd825b5a2a696d5a0fd5,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x979,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,rdk-finalfeed,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,5544,,,,,0,1,0,,,,,,form
