Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Randomise questionnaire elements?,Question Key,Response
2,1670773175264,11/12/2022 15:39:35,1670773175231,0,11/12/2022 15:39:35,96489,6,questionnaire-epw6,,25860475,600ffd5dc1152022c18f4093,7647703,,complete,,6395f99ea5ad0fc36e592c73,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1249x589,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773175334,11/12/2022 15:39:35,1670773175234,0,11/12/2022 15:39:35,96489,6,questionnaire-epw6,,25860475,600ffd5dc1152022c18f4093,7647703,,complete,,6395f99ea5ad0fc36e592c73,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1249x589,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773175334,11/12/2022 15:39:35,1670773175234,0,11/12/2022 15:39:35,96489,6,questionnaire-epw6,,25860475,600ffd5dc1152022c18f4093,7647703,,complete,,6395f99ea5ad0fc36e592c73,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1249x589,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,END QUESTIONNAIRE,2830
1,1670773242264,11/12/2022 15:40:42,1670773239854,0,11/12/2022 15:40:39,96489,6,questionnaire-epw6,,25860503,6054986d528d69b89f04aacd,7647710,,complete,,6395f9e0d31b204937141c6b,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,2560x1440,2560x1297,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,,rdk-vanilla,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773244940,11/12/2022 15:40:44,1670773242558,0,11/12/2022 15:40:42,96489,6,questionnaire-epw6,,25860503,6054986d528d69b89f04aacd,7647710,,complete,,6395f9e0d31b204937141c6b,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,2560x1440,2560x1297,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,,rdk-vanilla,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773244992,11/12/2022 15:40:44,1670773242559,0,11/12/2022 15:40:42,96489,6,questionnaire-epw6,,25860503,6054986d528d69b89f04aacd,7647710,,complete,,6395f9e0d31b204937141c6b,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,2560x1440,2560x1297,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,,rdk-vanilla,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773244992,11/12/2022 15:40:44,1670773242559,0,11/12/2022 15:40:42,96489,6,questionnaire-epw6,,25860503,6054986d528d69b89f04aacd,7647710,,complete,,6395f9e0d31b204937141c6b,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,2560x1440,2560x1297,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,,rdk-vanilla,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,2705
1,1670773326905,11/12/2022 15:42:06,1670773326963,0,11/12/2022 15:42:06,96489,6,questionnaire-epw6,,25860543,62e3c6ed4917b3c0c816ccf0,7647715,,complete,,6395fa2da15fc13cfaca70e8,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1440x960,1440x841,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773330940,11/12/2022 15:42:10,1670773331026,0,11/12/2022 15:42:11,96489,6,questionnaire-epw6,,25860543,62e3c6ed4917b3c0c816ccf0,7647715,,complete,,6395fa2da15fc13cfaca70e8,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1440x960,1423x841,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1,I consent
3,1670773331014,11/12/2022 15:42:11,1670773331027,0,11/12/2022 15:42:11,96489,6,questionnaire-epw6,,25860543,62e3c6ed4917b3c0c816ccf0,7647715,,complete,,6395fa2da15fc13cfaca70e8,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1440x960,1423x841,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1-quantised,1
4,1670773331014,11/12/2022 15:42:11,1670773331027,0,11/12/2022 15:42:11,96489,6,questionnaire-epw6,,25860543,62e3c6ed4917b3c0c816ccf0,7647715,,complete,,6395fa2da15fc13cfaca70e8,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1440x960,1423x841,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,END QUESTIONNAIRE,4065
1,1670773353480,11/12/2022 15:42:33,1670773353324,0,11/12/2022 15:42:33,96489,6,questionnaire-epw6,,25860557,5de8e0ac9ba3e8000a970881,7647718,,complete,,6395fa48beb4a3fbf2354f13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x714,urn-bonus,consent-form-data,2,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,BEGIN QUESTIONNAIRE,
