Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ShowProgressBar,ShowProgressBar1,ANSWER,Left,Right,Up,Down
398,1670773478818,11/12/2022 15:44:38,1670773478975,0,11/12/2022 15:44:38,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,166,188,3,fixation,fixation,timelimit_screen,499.945000000007,,,,,0,1,0,,,1,10,11,trials,YELLOWblue.jpg,Yellow,1,,,Red,Yellow,Blue,Green
399,1670773479638,11/12/2022 15:44:39,1670773479786,0,11/12/2022 15:44:39,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,173,189,1,trial,responseB,response_keyboard,781.2000000011176,,,Green,1,1,0,0,,,,10,11,trials,GREENred.jpg,Green,1,,,Red,Yellow,Blue,Green
400,1670773480121,11/12/2022 15:44:40,1670773480267,0,11/12/2022 15:44:40,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,173,189,3,fixation,fixation,timelimit_screen,500.2829999999958,,,,,0,1,0,,,1,10,11,trials,GREENred.jpg,Green,1,,,Red,Yellow,Blue,Green
401,1670773481189,11/12/2022 15:44:41,1670773481014,0,11/12/2022 15:44:41,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,179,190,1,trial,responseB,response_keyboard,715,,,Blue,1,1,0,0,,,,10,11,trials,BLUEblue.jpg,Blue,1,,,Red,Yellow,Blue,Green
402,1670773481342,11/12/2022 15:44:41,1670773481496,0,11/12/2022 15:44:41,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,179,190,3,fixation,fixation,timelimit_screen,499.99400000000605,,,,,0,1,0,,,1,10,11,trials,BLUEblue.jpg,Blue,1,,,Red,Yellow,Blue,Green
403,1670773482096,11/12/2022 15:44:42,1670773482239,0,11/12/2022 15:44:42,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,178,191,1,trial,responseA,response_keyboard,718.5,,,Red,1,1,0,0,,,,10,11,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
404,1670773482570,11/12/2022 15:44:42,1670773482725,0,11/12/2022 15:44:42,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,178,191,3,fixation,fixation,timelimit_screen,499.5909999999567,,,,,0,1,0,,,1,10,11,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
405,1670773483478,11/12/2022 15:44:43,1670773483634,0,11/12/2022 15:44:43,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,174,192,1,trial,responseB,response_keyboard,886.0999999996275,,,Green,1,1,0,0,,,,10,11,trials,GREENgreen.jpg,Green,1,,,Red,Yellow,Blue,Green
406,1670773483965,11/12/2022 15:44:43,1670773484121,0,11/12/2022 15:44:44,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,174,192,3,fixation,fixation,timelimit_screen,500.0119999999879,,,,,0,1,0,,,1,10,11,trials,GREENgreen.jpg,Green,1,,,Red,Yellow,Blue,Green
407,1670773489240,11/12/2022 15:44:49,1670773489396,0,11/12/2022 15:44:49,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,212,1,1,Screen 1,advancementZone,continue_button,5258.200000001118,,,,,0,1,0,,,,,,final score,,,,,,,,,
408,1670773490373,11/12/2022 15:44:50,1670773490527,0,11/12/2022 15:44:50,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,213,1,1,Screen 1,advancementZone,continue_button,1115.5,,,,,0,1,0,,,,,,end,,,,,,,,,
409,1670773490424,11/12/2022 15:44:50,1670773490531,0,11/12/2022 15:44:50,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,332300,,,,,0,1,0,,,,,,,,,,,,,,,
1,1670772785106,11/12/2022 15:33:05,1670772786052,0,11/12/2022 15:33:06,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1670772786289,11/12/2022 15:33:06,1670772787279,0,11/12/2022 15:33:07,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1210.7000000001863,,,,,0,1,0,,,,,,fullscreen,,,,,,,,,
3,1670772786358,11/12/2022 15:33:06,1670772787285,0,11/12/2022 15:33:07,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,timelimit_screen,6.923000000000002,,,,,0,1,0,,,1,,,fullscreen,,,,,,,,,
4,1670772799682,11/12/2022 15:33:19,1670772800685,0,11/12/2022 15:33:20,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,advancementZone,continue_keyboard,13392.099999999627,,,,,0,1,0,,,,,,instructions,YellowBlueGreenRed.png,,,,,,,,
5,1670772801732,11/12/2022 15:33:21,1670772802734,0,11/12/2022 15:33:22,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,17,1,1,Screen 2,responseA,response_keyboard,2033.7000000001863,,,Red,1,1,0,0,,,,,1,practise trials,REDgreen.jpg,Red,,1,,Green,Red,Yellow,Blue
6,1670772803422,11/12/2022 15:33:23,1670772804433,0,11/12/2022 15:33:24,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,11,2,1,Screen 2,responseA,response_keyboard,1496.2999999998137,,,Green,1,1,0,0,,,,,1,practise trials,GREENblue.jpg,Green,,1,,Green,Red,Yellow,Blue
7,1670772804241,11/12/2022 15:33:24,1670772805240,0,11/12/2022 15:33:25,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,13,3,1,Screen 2,responseA,response_keyboard,600.6000000000931,,,Green,1,1,0,0,,,,,1,practise trials,GREENgreen.jpg,Green,,1,,Green,Red,Yellow,Blue
8,1670772804888,11/12/2022 15:33:24,1670772805888,0,11/12/2022 15:33:25,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,8,4,1,Screen 2,responseA,response_keyboard,441.8000000002794,,,Red,1,1,0,0,,,,,1,practise trials,REDyellow.jpg,Red,,1,,Green,Red,Yellow,Blue
9,1670772805458,11/12/2022 15:33:25,1670772806470,0,11/12/2022 15:33:26,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,7,5,1,Screen 2,responseA,response_keyboard,377.79999999981374,,,Green,1,1,0,0,,,,,1,practise trials,GREENyellow.jpg,Green,,1,,Green,Red,Yellow,Blue
10,1670772806967,11/12/2022 15:33:26,1670772807975,0,11/12/2022 15:33:27,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,3,6,1,Screen 2,responseB,response_keyboard,1299.6000000000931,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWyellow.jpg,Yellow,,1,,Green,Red,Yellow,Blue
11,1670772807851,11/12/2022 15:33:27,1670772808852,0,11/12/2022 15:33:28,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,4,7,1,Screen 2,responseB,response_keyboard,667.2000000001863,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWgreen.jpg,Yellow,,1,,Green,Red,Yellow,Blue
12,1670772808824,11/12/2022 15:33:28,1670772809836,0,11/12/2022 15:33:29,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,6,8,1,Screen 2,responseB,response_keyboard,775.9000000003725,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEyellow.jpg,Blue,,1,,Green,Red,Yellow,Blue
13,1670772809634,11/12/2022 15:33:29,1670772810645,0,11/12/2022 15:33:30,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,14,9,1,Screen 2,responseB,response_keyboard,604.7999999998137,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEred.jpg,Blue,,1,,Green,Red,Yellow,Blue
14,1670772810953,11/12/2022 15:33:30,1670772811975,0,11/12/2022 15:33:31,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,12,10,1,Screen 2,responseA,response_keyboard,1121.5,,,Green,1,1,0,0,,,,,1,practise trials,GREENred.jpg,Green,,1,,Green,Red,Yellow,Blue
15,1670772812449,11/12/2022 15:33:32,1670772813461,0,11/12/2022 15:33:33,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,9,11,1,Screen 2,responseB,response_keyboard,1280,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWred.jpg,Yellow,,1,,Green,Red,Yellow,Blue
16,1670772813468,11/12/2022 15:33:33,1670772814480,0,11/12/2022 15:33:34,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,5,12,1,Screen 2,responseB,response_keyboard,811.1000000000931,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWblue.jpg,Yellow,,1,,Green,Red,Yellow,Blue
17,1670772815489,11/12/2022 15:33:35,1670772816499,0,11/12/2022 15:33:36,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,18,13,1,Screen 2,responseB,response_keyboard,1814.6000000000931,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEblue.jpg,Blue,,1,,Green,Red,Yellow,Blue
18,1670772816144,11/12/2022 15:33:36,1670772817166,0,11/12/2022 15:33:37,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,15,14,1,Screen 2,responseB,response_keyboard,459.29999999981374,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEgreen.jpg,Blue,,1,,Green,Red,Yellow,Blue
19,1670772817216,11/12/2022 15:33:37,1670772818230,0,11/12/2022 15:33:38,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,16,15,1,Screen 2,responseA,response_keyboard,855.5,,,Red,1,1,0,0,,,,,1,practise trials,REDred.jpg,Red,,1,,Green,Red,Yellow,Blue
20,1670772817776,11/12/2022 15:33:37,1670772818797,0,11/12/2022 15:33:38,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,10,16,1,Screen 2,responseA,response_keyboard,357.5,,,Red,1,1,0,0,,,,,1,practise trials,REDblue.jpg,Red,,1,,Green,Red,Yellow,Blue
21,1670772819690,11/12/2022 15:33:39,1670772820700,0,11/12/2022 15:33:40,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,advancementZone,continue_keyboard,1701.6000000000931,,,,,0,1,0,,,,,,ready,,,,,,,,,
22,1670772820184,11/12/2022 15:33:40,1670772821195,0,11/12/2022 15:33:41,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,2,Screen 2,fixation,timelimit_screen,500.51400000000285,,,,,0,1,0,,,1,,,ready,,,,,,,,,
23,1670772823534,11/12/2022 15:33:43,1670772824538,0,11/12/2022 15:33:44,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,201,1,1,trial,responseA,response_keyboard,3332.3000000002794,,,Red,1,1,0,0,,,,12,13,trials,REDyellow.jpg,Red,1,,,Green,Red,Yellow,Blue
24,1670772824019,11/12/2022 15:33:44,1670772825032,0,11/12/2022 15:33:45,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,201,1,3,fixation,fixation,timelimit_screen,500.5639999999985,,,,,0,1,0,,,1,12,13,trials,REDyellow.jpg,Red,1,,,Green,Red,Yellow,Blue
25,1670772825037,11/12/2022 15:33:45,1670772826040,0,11/12/2022 15:33:46,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,206,2,1,trial,responseA,response_keyboard,998.7999999998137,,,Green,1,1,0,0,,,,12,13,trials,GREENgreen.jpg,Green,1,,,Green,Red,Yellow,Blue
26,1670772825519,11/12/2022 15:33:45,1670772826542,0,11/12/2022 15:33:46,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,206,2,3,fixation,fixation,timelimit_screen,500.512999999999,,,,,0,1,0,,,1,12,13,trials,GREENgreen.jpg,Green,1,,,Green,Red,Yellow,Blue
27,1670772827051,11/12/2022 15:33:47,1670772828051,0,11/12/2022 15:33:48,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,208,3,1,trial,responseB,response_keyboard,1500.6999999997206,,,Blue,1,1,0,0,,,,12,13,trials,BLUEgreen.jpg,Blue,1,,,Green,Red,Yellow,Blue
28,1670772827528,11/12/2022 15:33:47,1670772828550,0,11/12/2022 15:33:48,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,208,3,3,fixation,fixation,timelimit_screen,500.4060000000027,,,,,0,1,0,,,1,12,13,trials,BLUEgreen.jpg,Blue,1,,,Green,Red,Yellow,Blue
29,1670772828401,11/12/2022 15:33:48,1670772829406,0,11/12/2022 15:33:49,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,196,4,1,trial,responseB,response_keyboard,847.8999999999069,,,Yellow,1,1,0,0,,,,12,13,trials,YELLOWyellow.jpg,Yellow,1,,,Green,Red,Yellow,Blue
30,1670772828903,11/12/2022 15:33:48,1670772829905,0,11/12/2022 15:33:49,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,196,4,3,fixation,fixation,timelimit_screen,500.51400000000285,,,,,0,1,0,,,1,12,13,trials,YELLOWyellow.jpg,Yellow,1,,,Green,Red,Yellow,Blue
31,1670772829441,11/12/2022 15:33:49,1670772830457,0,11/12/2022 15:33:50,96489,6,task-lupf,,25860320,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,197,5,1,trial,responseB,response_keyboard,543.2999999998137,,,Yellow,1,1,0,0,,,,12,13,trials,YELLOWgreen.jpg,Yellow,1,,,Green,Red,Yellow,Blue
